Date;Close(DEGOV3MZ=R);Close(DEGOV6MZ=R);Close(DEGOV1YZ=R);Close(DEGOV2YZ=R);Close(DEGOV3YZ=R);Close(DEGOV4YZ=R);Close(DEGOV5YZ=R);Close(DEGOV6YZ=R);Close(DEGOV7YZ=R);Close(DEGOV8YZ=R);Close(DEGOV9YZ=R);Close(DEGOV10YZ=R);Close(DEGOV15YZ=R);Close(DEGOV20YZ=R);Close(DEGOV30YZ=R)
17-03-2020;-0.847;-0.846;-0.862547;-0.859056;-0.812496;-0.748771;-0.685688;-0.626967;-0.571925;-0.521567;-0.478776;-0.444969;-0.375;-0.279;-0.147
18-03-2020;-0.852;-0.843;-0.809682;-0.775817;-0.7049;-0.617883;-0.534393;-0.459006;-0.39037;-0.330015;-0.278868;-0.238759;-0.159;-0.06;0.069
19-03-2020;-0.831;-0.794;-0.688459;-0.65487;-0.588808;-0.508096;-0.433612;-0.368384;-0.310023;-0.258035;-0.213658;-0.17797;-0.109;0;0.135
20-03-2020;-0.785;-0.763;-0.707154;-0.696381;-0.663414;-0.613044;-0.562461;-0.515075;-0.469747;-0.426697;-0.387751;-0.355482;-0.261;-0.144;-0.008
23-03-2020;-0.769;-0.715;-0.720349;-0.709744;-0.682232;-0.636942;-0.589104;-0.544108;-0.501648;-0.461466;-0.425253;-0.39406;-0.297;-0.183;-0.043
24-03-2020;-0.752;-0.702;-0.646982;-0.641983;-0.619698;-0.579588;-0.535553;-0.492009;-0.448914;-0.407927;-0.369097;-0.333916;-0.215;-0.093;0.041
25-03-2020;-0.705;-0.696;-0.599425;-0.605076;-0.586936;-0.54614;-0.500911;-0.457104;-0.414697;-0.374335;-0.335104;-0.297795;-0.116;0.015;0.152
26-03-2020;-0.71;-0.708;-0.630287;-0.642921;-0.640958;-0.614436;-0.578585;-0.538988;-0.497251;-0.454415;-0.411046;-0.36929;-0.176;-0.021;0.107
27-03-2020;-0.745;-0.74;-0.681145;-0.708089;-0.716983;-0.701001;-0.673697;-0.641555;-0.605883;-0.567358;-0.52709;-0.485802;-0.307;-0.154;-0.034
30-03-2020;-0.735;-0.746;-0.682481;-0.721206;-0.734393;-0.719777;-0.694024;-0.663054;-0.628274;-0.590124;-0.550047;-0.509368;-0.305;-0.136;-0.017
31-03-2020;-0.73;-0.733;-0.671333;-0.701109;-0.71496;-0.702799;-0.676508;-0.642383;-0.603091;-0.560288;-0.515867;-0.471376;-0.271;-0.109;0.017
01-04-2020;-0.724;-0.709;-0.636605;-0.665486;-0.678735;-0.668048;-0.645901;-0.617139;-0.584089;-0.54742;-0.50839;-0.468824;-0.294;-0.144;-0.026
02-04-2020;-0.705;-0.69;-0.64353;-0.658084;-0.659473;-0.642481;-0.616252;-0.584685;-0.549347;-0.511429;-0.472917;-0.435502;-0.292;-0.151;-0.036
03-04-2020;-0.676;-0.675;-0.666473;-0.679501;-0.679525;-0.661409;-0.633374;-0.599279;-0.560917;-0.520293;-0.47975;-0.442176;-0.303;-0.172;-0.056
06-04-2020;-0.684;-0.57;-0.654318;-0.66641;-0.668187;-0.652779;-0.626398;-0.592452;-0.553014;-0.510538;-0.468686;-0.429552;-0.28;-0.142;-0.023
07-04-2020;-0.684;-0.578;-0.617869;-0.62862;-0.620882;-0.592474;-0.552191;-0.505257;-0.454732;-0.403339;-0.354059;-0.308343;-0.147;-0.023;0.079
08-04-2020;-0.685;-0.575;-0.614395;-0.608503;-0.600452;-0.577911;-0.542021;-0.496291;-0.444763;-0.390713;-0.338885;-0.29062;-0.123;-0.014;0.084
09-04-2020;-0.693;-0.577;-0.645538;-0.642358;-0.633407;-0.612272;-0.578528;-0.534763;-0.484703;-0.431875;-0.380723;-0.332632;-0.157;-0.041;0.057
14-04-2020;-0.697;-0.575;-0.659701;-0.664911;-0.659594;-0.639964;-0.607056;-0.564061;-0.51481;-0.462936;-0.412423;-0.364495;-0.189;-0.071;0.026
15-04-2020;-0.705;-0.575;-0.674933;-0.693546;-0.695471;-0.68248;-0.656939;-0.621354;-0.578799;-0.533552;-0.488316;-0.445029;-0.288;-0.182;-0.079
16-04-2020;-0.699;-0.588;-0.678062;-0.696012;-0.699019;-0.688945;-0.667215;-0.63562;-0.596596;-0.553634;-0.509446;-0.46556;-0.291;-0.178;-0.082
17-04-2020;-0.69;-0.576;-0.680127;-0.696326;-0.697836;-0.686763;-0.664626;-0.632406;-0.592383;-0.548072;-0.502177;-0.457226;-0.281;-0.165;-0.067
20-04-2020;-0.685;-0.57;-0.651253;-0.672646;-0.670088;-0.657226;-0.635553;-0.604529;-0.565668;-0.521711;-0.476184;-0.430836;-0.25;-0.131;-0.036
21-04-2020;-0.678;-0.573;-0.654018;-0.689219;-0.69165;-0.68085;-0.660336;-0.6302;-0.592242;-0.549514;-0.505305;-0.461315;-0.287;-0.171;-0.077
22-04-2020;-0.668;-0.572;-0.631527;-0.660281;-0.654666;-0.637179;-0.611605;-0.577011;-0.534301;-0.487414;-0.439135;-0.392404;-0.218;-0.106;-0.011
23-04-2020;-0.668;-0.575;-0.632739;-0.668636;-0.664322;-0.645563;-0.618255;-0.582492;-0.539819;-0.4936;-0.447036;-0.402183;-0.243;-0.131;-0.034
24-04-2020;-0.668;-0.593;-0.65501;-0.699968;-0.704237;-0.69236;-0.669482;-0.636011;-0.594452;-0.548812;-0.502549;-0.458762;-0.299;-0.19;-0.093
27-04-2020;-0.642;-0.57;-0.608071;-0.666514;-0.67249;-0.66154;-0.641479;-0.611918;-0.573952;-0.530295;-0.485375;-0.441258;-0.275;-0.164;-0.067
28-04-2020;-0.645;-0.575;-0.634484;-0.687009;-0.693945;-0.683083;-0.661797;-0.630213;-0.590051;-0.545104;-0.498255;-0.452929;-0.277;-0.162;-0.067
29-04-2020;-0.638;-0.582;-0.631667;-0.703706;-0.716779;-0.706945;-0.686137;-0.655833;-0.617601;-0.574559;-0.529917;-0.485993;-0.313;-0.194;-0.09
30-04-2020;-0.58;-0.582;-0.66056;-0.740403;-0.760493;-0.754582;-0.73441;-0.702589;-0.662064;-0.616782;-0.570211;-0.525552;-0.431;-0.307;-0.185
04-05-2020;-0.571;-0.57;-0.630057;-0.749359;-0.785516;-0.781044;-0.757944;-0.722763;-0.679801;-0.633162;-0.587089;-0.543441;-0.381;-0.246;-0.138
05-05-2020;-0.57;-0.573;-0.670048;-0.787847;-0.819294;-0.81018;-0.783134;-0.744844;-0.699288;-0.650198;-0.601121;-0.553729;-0.367;-0.244;-0.141
06-05-2020;-0.575;-0.581;-0.636082;-0.742449;-0.770955;-0.757757;-0.725201;-0.681259;-0.630625;-0.578464;-0.527049;-0.478438;-0.298;-0.165;-0.063
07-05-2020;-0.58;-0.581;-0.66548;-0.76362;-0.79171;-0.783646;-0.757578;-0.719462;-0.673455;-0.623708;-0.573258;-0.523808;-0.331;-0.196;-0.092
08-05-2020;-0.574;-0.573;-0.679357;-0.777021;-0.801301;-0.788094;-0.756235;-0.712522;-0.661951;-0.608918;-0.556352;-0.50685;-0.321;-0.183;-0.078
11-05-2020;-0.562;-0.543;-0.649793;-0.743171;-0.768508;-0.756346;-0.725272;-0.682247;-0.632256;-0.579535;-0.528136;-0.479543;-0.3;-0.158;-0.055
12-05-2020;-0.561;-0.554;-0.635567;-0.723657;-0.752958;-0.746991;-0.721053;-0.681697;-0.634249;-0.583458;-0.533239;-0.485173;-0.302;-0.169;-0.068
13-05-2020;-0.565;-0.556;-0.650375;-0.738227;-0.768521;-0.762706;-0.737748;-0.700272;-0.654611;-0.605831;-0.556578;-0.509491;-0.334;-0.204;-0.102
14-05-2020;-0.567;-0.566;-0.650698;-0.737792;-0.772563;-0.77007;-0.746717;-0.709902;-0.664703;-0.615961;-0.567295;-0.520833;-0.349;-0.219;-0.115
15-05-2020;-0.558;-0.553;-0.641253;-0.722685;-0.755144;-0.752456;-0.730035;-0.694428;-0.650407;-0.602494;-0.554016;-0.508062;-0.336;-0.206;-0.102
18-05-2020;-0.556;-0.563;-0.619672;-0.686712;-0.712148;-0.706071;-0.681683;-0.644556;-0.599042;-0.549374;-0.49985;-0.452448;-0.261;-0.129;-0.024
19-05-2020;-0.559;-0.56;-0.610201;-0.663412;-0.689001;-0.685093;-0.66291;-0.627867;-0.584459;-0.537173;-0.490012;-0.44491;-0.272;-0.147;-0.043
20-05-2020;-0.567;-0.569;-0.619594;-0.662662;-0.684849;-0.681213;-0.660511;-0.627009;-0.584653;-0.538785;-0.492311;-0.447813;-0.277;-0.155;-0.052
21-05-2020;-0.563;-0.567;-0.625953;-0.678972;-0.706729;-0.705472;-0.685374;-0.651983;-0.609816;-0.563587;-0.51684;-0.47162;-0.3;-0.173;-0.073
22-05-2020;-0.567;-0.576;-0.626728;-0.675391;-0.700311;-0.698469;-0.678184;-0.64449;-0.60208;-0.555472;-0.507894;-0.462085;-0.285;-0.157;-0.055
25-05-2020;-0.569;-0.577;-0.616782;-0.669075;-0.696009;-0.696669;-0.679933;-0.649817;-0.610296;-0.565405;-0.519276;-0.473798;-0.288;-0.16;-0.055
26-05-2020;-0.567;-0.573;-0.593896;-0.636317;-0.655284;-0.648862;-0.625841;-0.590761;-0.547563;-0.500204;-0.452382;-0.405792;-0.219;-0.093;0.007
27-05-2020;-0.563;-0.573;-0.590008;-0.619648;-0.633106;-0.626106;-0.605251;-0.572851;-0.531391;-0.485188;-0.437451;-0.390532;-0.203;-0.077;0.021
28-05-2020;-0.569;-0.578;-0.599362;-0.624437;-0.640059;-0.635152;-0.613884;-0.579565;-0.536196;-0.488234;-0.439062;-0.390538;-0.2;-0.074;0.025
29-05-2020;-0.562;-0.582;-0.609881;-0.648569;-0.666389;-0.661446;-0.639998;-0.605513;-0.562209;-0.514531;-0.465669;-0.418378;-0.23;-0.101;-0.002
02-06-2020;-0.563;-0.581;-0.609054;-0.643725;-0.656042;-0.643964;-0.615473;-0.574981;-0.526671;-0.474818;-0.423371;-0.374002;-0.194;-0.056;0.06
03-06-2020;-0.564;-0.581;-0.600913;-0.625681;-0.629289;-0.610938;-0.577491;-0.533307;-0.482048;-0.428607;-0.375359;-0.324597;-0.13;0.005;0.118
04-06-2020;-0.571;-0.588;-0.587965;-0.610271;-0.613365;-0.595423;-0.561029;-0.513854;-0.458152;-0.398678;-0.339278;-0.28223;-0.07;0.071;0.188
05-06-2020;-0.541;-0.572;-0.587207;-0.598796;-0.598917;-0.57731;-0.538225;-0.486046;-0.425789;-0.362346;-0.299343;-0.24022;-0.021;0.128;0.254
08-06-2020;-0.557;-0.57;-0.605458;-0.626301;-0.627632;-0.608732;-0.573409;-0.524796;-0.46709;-0.404722;-0.342795;-0.283878;-0.068;0.077;0.199
09-06-2020;-0.553;-0.571;-0.600718;-0.620297;-0.619479;-0.597323;-0.560132;-0.511191;-0.454183;-0.393305;-0.333002;-0.275647;-0.069;0.069;0.188
10-06-2020;-0.552;-0.572;-0.605138;-0.624653;-0.62345;-0.602209;-0.56758;-0.522149;-0.468626;-0.411894;-0.354761;-0.30029;-0.102;0.035;0.147
11-06-2020;-0.554;-0.574;-0.626453;-0.660963;-0.671234;-0.659292;-0.63239;-0.593298;-0.545219;-0.49232;-0.438237;-0.385462;-0.19;-0.054;0.058
12-06-2020;-0.563;-0.58;-0.63975;-0.679633;-0.691903;-0.680667;-0.654194;-0.615334;-0.567352;-0.514221;-0.459367;-0.406478;-0.212;-0.072;0.04
15-06-2020;-0.554;-0.554;-0.628695;-0.673407;-0.689932;-0.678826;-0.652237;-0.614522;-0.568516;-0.517304;-0.464903;-0.413642;-0.221;-0.08;0.034
16-06-2020;-0.556;-0.562;-0.631105;-0.664942;-0.678708;-0.667596;-0.640475;-0.601834;-0.55493;-0.503193;-0.450429;-0.398932;-0.204;-0.063;0.053
17-06-2020;-0.56;-0.563;-0.634895;-0.667368;-0.68044;-0.668558;-0.640176;-0.60031;-0.552423;-0.501025;-0.448504;-0.397568;-0.204;-0.064;0.051
18-06-2020;-0.556;-0.554;-0.635006;-0.663306;-0.676876;-0.66887;-0.645584;-0.610826;-0.567689;-0.519682;-0.469903;-0.42075;-0.234;-0.101;0.015
19-06-2020;-0.563;-0.569;-0.6488;-0.67836;-0.690516;-0.681666;-0.658271;-0.623356;-0.579968;-0.531543;-0.480979;-0.431713;-0.242;-0.104;0.015
22-06-2020;-0.58;-0.584;-0.662335;-0.696129;-0.711086;-0.704297;-0.681486;-0.64595;-0.601176;-0.550818;-0.499113;-0.448551;-0.257;-0.117;0.005
23-06-2020;-0.574;-0.582;-0.638107;-0.667835;-0.685468;-0.679591;-0.656228;-0.619711;-0.573861;-0.52245;-0.46927;-0.416612;-0.208;-0.051;0.07
24-06-2020;-0.574;-0.579;-0.654991;-0.687797;-0.707725;-0.703687;-0.681846;-0.646736;-0.602045;-0.552584;-0.501068;-0.450612;-0.242;-0.115;0.006
25-06-2020;-0.57;-0.583;-0.664464;-0.700816;-0.725019;-0.724683;-0.705389;-0.671788;-0.628101;-0.578879;-0.527947;-0.478057;-0.277;-0.157;-0.036
26-06-2020;-0.575;-0.584;-0.681827;-0.713056;-0.735209;-0.735937;-0.718775;-0.6873;-0.645178;-0.596664;-0.545889;-0.496;-0.286;-0.168;-0.045
29-06-2020;-0.573;-0.586;-0.67528;-0.700887;-0.720501;-0.720579;-0.703531;-0.672166;-0.630021;-0.580996;-0.529726;-0.479073;-0.271;-0.148;-0.025
30-06-2020;-0.578;-0.583;-0.660245;-0.696019;-0.716244;-0.713979;-0.694187;-0.660411;-0.616352;-0.566075;-0.513854;-0.462374;-0.249;-0.119;0.001
01-07-2020;-0.577;-0.579;-0.65102;-0.667728;-0.675023;-0.664339;-0.639287;-0.602307;-0.555951;-0.50465;-0.451195;-0.398952;-0.188;-0.063;0.055
02-07-2020;-0.57;-0.583;-0.66613;-0.691059;-0.704825;-0.69936;-0.677949;-0.643252;-0.598375;-0.547326;-0.493858;-0.440795;-0.218;-0.092;0.024
03-07-2020;-0.571;-0.584;-0.663546;-0.695182;-0.710069;-0.703511;-0.681235;-0.646093;-0.601188;-0.550208;-0.496378;-0.443392;-0.216;-0.09;0.026
06-07-2020;-0.568;-0.635;-0.661836;-0.701245;-0.714304;-0.704383;-0.680247;-0.64473;-0.600037;-0.54896;-0.495517;-0.44232;-0.213;-0.089;0.027
07-07-2020;-0.588;-0.638;-0.650474;-0.686332;-0.698996;-0.68994;-0.667805;-0.635222;-0.593657;-0.545375;-0.493894;-0.442035;-0.219;-0.103;0.013
08-07-2020;-0.586;-0.638;-0.649138;-0.685236;-0.698642;-0.689822;-0.668466;-0.637576;-0.598128;-0.552805;-0.503639;-0.453853;-0.235;-0.133;-0.011
09-07-2020;-0.595;-0.639;-0.658574;-0.699646;-0.712867;-0.704675;-0.685511;-0.657717;-0.621572;-0.578532;-0.531193;-0.482368;-0.262;-0.165;-0.038
10-07-2020;-0.602;-0.646;-0.668392;-0.711155;-0.724808;-0.716827;-0.697067;-0.667813;-0.629955;-0.58539;-0.536828;-0.488286;-0.274;-0.184;-0.049
13-07-2020;-0.586;-0.647;-0.644826;-0.678964;-0.687519;-0.675906;-0.65284;-0.620859;-0.580902;-0.534545;-0.485265;-0.435773;-0.218;-0.125;0.01
14-07-2020;-0.585;-0.643;-0.652284;-0.681597;-0.69289;-0.68676;-0.669307;-0.641986;-0.605703;-0.562375;-0.515432;-0.467838;-0.267;-0.169;-0.034
15-07-2020;-0.586;-0.642;-0.653016;-0.686967;-0.698668;-0.691304;-0.672057;-0.643044;-0.605231;-0.561483;-0.514267;-0.467179;-0.267;-0.167;-0.026
16-07-2020;-0.596;-0.651;-0.676381;-0.702711;-0.71484;-0.709568;-0.692259;-0.664425;-0.627093;-0.582692;-0.534599;-0.486075;-0.275;-0.172;-0.028
17-07-2020;-0.581;-0.664;-0.658077;-0.683444;-0.695544;-0.689097;-0.670811;-0.642704;-0.606078;-0.563134;-0.51656;-0.469938;-0.258;-0.154;-0.008
20-07-2020;-0.582;-0.64;-0.667758;-0.689405;-0.701291;-0.697943;-0.682661;-0.656252;-0.620067;-0.576622;-0.530092;-0.48355;-0.272;-0.177;-0.028
21-07-2020;-0.575;-0.638;-0.672413;-0.69435;-0.70434;-0.699235;-0.682772;-0.655774;-0.619586;-0.576802;-0.53109;-0.485127;-0.272;-0.176;-0.027
22-07-2020;-0.579;-0.633;-0.679975;-0.716074;-0.732925;-0.729645;-0.713051;-0.685612;-0.64893;-0.606407;-0.560668;-0.515043;-0.305;-0.215;-0.065
23-07-2020;-0.58;-0.63;-0.667812;-0.69612;-0.712291;-0.71034;-0.695135;-0.669036;-0.633995;-0.592849;-0.548742;-0.504382;-0.3;-0.214;-0.061
24-07-2020;-0.58;-0.623;-0.658251;-0.679867;-0.691413;-0.684884;-0.666576;-0.638944;-0.60348;-0.562265;-0.5177;-0.473165;-0.271;-0.186;-0.032
27-07-2020;-0.577;-0.629;-0.670808;-0.698395;-0.715302;-0.714004;-0.700142;-0.675747;-0.642376;-0.602244;-0.558936;-0.515106;-0.311;-0.232;-0.081
28-07-2020;-0.579;-0.635;-0.68369;-0.717455;-0.736276;-0.73602;-0.722484;-0.698002;-0.664263;-0.623542;-0.579174;-0.533881;-0.319;-0.243;-0.098
29-07-2020;-0.579;-0.62;-0.681536;-0.714481;-0.731082;-0.728199;-0.712247;-0.685862;-0.65107;-0.609994;-0.565689;-0.520757;-0.31;-0.226;-0.082
30-07-2020;-0.579;-0.634;-0.708481;-0.746108;-0.7656;-0.764797;-0.750674;-0.726161;-0.693189;-0.654224;-0.611872;-0.568375;-0.359;-0.277;-0.132
31-07-2020;-0.552;-0.618;-0.703006;-0.742154;-0.760484;-0.757185;-0.740574;-0.713509;-0.677876;-0.636068;-0.59063;-0.545021;-0.331;-0.242;-0.104
03-08-2020;-0.579;-0.606;-0.68421;-0.7263;-0.747232;-0.745857;-0.731143;-0.706218;-0.672632;-0.632163;-0.588003;-0.542593;-0.331;-0.24;-0.102
04-08-2020;-0.589;-0.603;-0.693438;-0.742661;-0.768259;-0.77017;-0.758291;-0.735974;-0.704767;-0.666579;-0.624342;-0.580523;-0.367;-0.281;-0.144
05-08-2020;-0.59;-0.605;-0.686482;-0.72582;-0.741337;-0.734189;-0.715259;-0.688017;-0.653397;-0.613562;-0.570059;-0.525531;-0.316;-0.232;-0.094
06-08-2020;-0.593;-0.617;-0.687624;-0.730523;-0.752878;-0.751606;-0.737236;-0.713409;-0.681253;-0.642482;-0.599507;-0.554808;-0.342;-0.26;-0.119
07-08-2020;-0.593;-0.616;-0.678229;-0.718439;-0.737586;-0.733541;-0.716811;-0.691252;-0.658295;-0.619429;-0.576356;-0.531883;-0.31;-0.233;-0.095
10-08-2020;-0.581;-0.617;-0.689933;-0.735127;-0.75823;-0.757097;-0.742109;-0.717039;-0.683634;-0.643645;-0.600003;-0.554872;-0.328;-0.247;-0.108
11-08-2020;-0.584;-0.612;-0.674099;-0.708902;-0.72728;-0.722594;-0.703715;-0.674698;-0.637665;-0.594781;-0.548945;-0.502259;-0.279;-0.187;-0.047
12-08-2020;-0.586;-0.611;-0.661696;-0.693721;-0.708518;-0.700123;-0.678701;-0.64811;-0.609923;-0.566951;-0.52098;-0.474535;-0.245;-0.15;-0.006
13-08-2020;-0.591;-0.608;-0.655599;-0.678886;-0.68741;-0.673969;-0.64831;-0.614379;-0.573852;-0.528845;-0.481666;-0.434218;-0.213;-0.117;0.025
14-08-2020;-0.591;-0.602;-0.665902;-0.686058;-0.693059;-0.678991;-0.653585;-0.620724;-0.581669;-0.537728;-0.490646;-0.443322;-0.218;-0.129;0.015
17-08-2020;-0.587;-0.607;-0.661842;-0.694481;-0.708137;-0.698897;-0.676703;-0.645741;-0.607826;-0.564584;-0.518824;-0.472458;-0.248;-0.165;-0.017
18-08-2020;-0.591;-0.606;-0.672159;-0.698781;-0.713709;-0.706841;-0.68659;-0.657128;-0.620161;-0.577358;-0.531415;-0.484484;-0.259;-0.177;-0.029
19-08-2020;-0.591;-0.606;-0.680806;-0.71008;-0.726674;-0.720949;-0.701057;-0.671268;-0.633456;-0.590442;-0.544089;-0.497184;-0.274;-0.192;-0.04
20-08-2020;-0.591;-0.605;-0.685383;-0.716839;-0.736196;-0.733169;-0.71524;-0.686935;-0.650721;-0.609131;-0.564771;-0.51981;-0.306;-0.231;-0.075
21-08-2020;-0.599;-0.605;-0.686697;-0.716908;-0.739497;-0.740394;-0.725324;-0.698758;-0.66352;-0.622222;-0.577381;-0.532258;-0.315;-0.235;-0.081
24-08-2020;-0.597;-0.605;-0.682005;-0.706363;-0.724843;-0.724174;-0.708892;-0.682511;-0.647396;-0.605786;-0.56095;-0.515082;-0.29;-0.209;-0.062
25-08-2020;-0.588;-0.602;-0.666569;-0.681501;-0.694578;-0.689874;-0.670122;-0.639035;-0.599485;-0.554125;-0.506;-0.457059;-0.224;-0.133;0.008
26-08-2020;-0.587;-0.601;-0.665896;-0.675673;-0.68416;-0.676388;-0.654527;-0.621618;-0.580018;-0.53325;-0.483433;-0.433355;-0.204;-0.108;0.031
27-08-2020;-0.587;-0.598;-0.667426;-0.683683;-0.689772;-0.679508;-0.655141;-0.619308;-0.575235;-0.525693;-0.473563;-0.421475;-0.186;-0.079;0.057
28-08-2020;-0.595;-0.601;-0.670993;-0.693299;-0.699865;-0.689276;-0.664729;-0.628956;-0.584469;-0.533971;-0.48008;-0.426246;-0.18;-0.067;0.062
31-08-2020;-0.594;-0.595;-0.661676;-0.680203;-0.685011;-0.673911;-0.64976;-0.615213;-0.57239;-0.523402;-0.471588;-0.419087;-0.173;-0.069;0.061
01-09-2020;-0.601;-0.598;-0.676382;-0.702298;-0.708396;-0.697294;-0.673373;-0.639084;-0.596067;-0.546365;-0.493242;-0.439124;-0.19;-0.09;0.041
02-09-2020;-0.604;-0.607;-0.690368;-0.727022;-0.739578;-0.733819;-0.714194;-0.683018;-0.641901;-0.594168;-0.542296;-0.489645;-0.253;-0.153;-0.022
03-09-2020;-0.614;-0.611;-0.699015;-0.740003;-0.753109;-0.746986;-0.727163;-0.69646;-0.656605;-0.610046;-0.559835;-0.508774;-0.28;-0.188;-0.053
04-09-2020;-0.584;-0.596;-0.688561;-0.726911;-0.73624;-0.72707;-0.705318;-0.673051;-0.63185;-0.584061;-0.532493;-0.481042;-0.263;-0.175;-0.035
07-09-2020;-0.615;-0.581;-0.678409;-0.719938;-0.733411;-0.725614;-0.70376;-0.670869;-0.628795;-0.579786;-0.5278;-0.475685;-0.244;-0.148;-0.009
08-09-2020;-0.615;-0.592;-0.690814;-0.728733;-0.74454;-0.740586;-0.722538;-0.693191;-0.654435;-0.608676;-0.559425;-0.509409;-0.281;-0.188;-0.046
09-09-2020;-0.623;-0.597;-0.685884;-0.717993;-0.727368;-0.718096;-0.69607;-0.663956;-0.6231;-0.576496;-0.526366;-0.475962;-0.248;-0.151;-0.012
10-09-2020;-0.623;-0.594;-0.668319;-0.694955;-0.703613;-0.693662;-0.671135;-0.639135;-0.599325;-0.553897;-0.505411;-0.456284;-0.226;-0.134;0.005
11-09-2020;-0.608;-0.59;-0.691777;-0.72095;-0.732866;-0.727809;-0.709601;-0.680303;-0.641574;-0.595934;-0.546369;-0.496819;-0.271;-0.181;-0.04
14-09-2020;-0.589;-0.595;-0.690991;-0.721648;-0.734506;-0.729425;-0.711529;-0.68297;-0.644875;-0.599146;-0.549742;-0.499752;-0.269;-0.18;-0.038
15-09-2020;-0.596;-0.6;-0.678571;-0.713912;-0.727714;-0.723229;-0.70605;-0.678418;-0.641548;-0.597407;-0.549428;-0.500511;-0.271;-0.181;-0.036
16-09-2020;-0.6;-0.606;-0.689021;-0.711869;-0.721401;-0.715028;-0.697647;-0.67115;-0.635912;-0.594101;-0.547816;-0.500397;-0.28;-0.19;-0.047
17-09-2020;-0.594;-0.603;-0.692164;-0.72673;-0.7405;-0.735781;-0.718544;-0.691185;-0.654702;-0.611157;-0.563641;-0.515181;-0.289;-0.2;-0.052
18-09-2020;-0.598;-0.601;-0.687537;-0.71749;-0.731305;-0.726118;-0.707983;-0.679573;-0.642313;-0.598316;-0.550339;-0.502209;-0.281;-0.192;-0.042
21-09-2020;-0.593;-0.6;-0.698548;-0.746219;-0.760588;-0.755754;-0.738312;-0.71084;-0.674684;-0.631707;-0.585504;-0.538807;-0.33;-0.248;-0.097
22-09-2020;-0.598;-0.603;-0.695265;-0.736829;-0.754089;-0.750454;-0.732616;-0.703872;-0.666049;-0.621384;-0.573347;-0.52471;-0.295;-0.209;-0.057
23-09-2020;-0.606;-0.606;-0.685884;-0.732209;-0.748652;-0.744785;-0.726971;-0.698352;-0.660541;-0.616523;-0.568512;-0.519638;-0.292;-0.205;-0.058
24-09-2020;-0.606;-0.614;-0.681521;-0.719745;-0.739553;-0.737621;-0.72181;-0.695459;-0.65987;-0.617117;-0.570067;-0.521543;-0.292;-0.21;-0.059
25-09-2020;-0.611;-0.614;-0.682693;-0.728393;-0.749313;-0.748985;-0.734904;-0.709992;-0.675771;-0.634471;-0.588962;-0.543091;-0.33;-0.253;-0.1
28-09-2020;-0.628;-0.626;-0.679287;-0.724397;-0.745937;-0.746514;-0.733183;-0.708895;-0.67511;-0.634106;-0.58889;-0.542343;-0.326;-0.249;-0.096
29-09-2020;-0.631;-0.626;-0.678209;-0.729564;-0.752692;-0.75503;-0.743658;-0.721309;-0.689314;-0.649633;-0.605633;-0.560202;-0.345;-0.271;-0.122
30-09-2020;-0.633;-0.628;-0.662955;-0.717276;-0.740023;-0.739255;-0.72487;-0.699944;-0.66548;-0.624146;-0.578347;-0.531483;-0.318;-0.242;-0.095
01-10-2020;-0.634;-0.63;-0.669999;-0.724982;-0.750017;-0.750271;-0.736023;-0.711125;-0.677115;-0.636275;-0.591646;-0.545987;-0.335;-0.255;-0.107
02-10-2020;-0.603;-0.616;-0.673557;-0.729941;-0.755582;-0.755941;-0.741637;-0.716528;-0.682259;-0.640978;-0.595464;-0.549454;-0.335;-0.255;-0.105
05-10-2020;-0.654;-0.65;-0.664788;-0.722182;-0.744969;-0.741634;-0.72402;-0.696344;-0.660188;-0.617348;-0.571434;-0.525182;-0.311;-0.233;-0.08
06-10-2020;-0.66;-0.65;-0.670903;-0.721871;-0.745783;-0.743009;-0.725021;-0.697011;-0.660856;-0.618387;-0.572829;-0.526824;-0.31;-0.23;-0.081
07-10-2020;-0.664;-0.654;-0.666215;-0.716835;-0.738079;-0.733943;-0.714901;-0.685826;-0.648427;-0.60543;-0.559058;-0.512493;-0.293;-0.213;-0.064
08-10-2020;-0.667;-0.666;-0.67586;-0.733595;-0.757896;-0.755731;-0.738133;-0.710087;-0.673631;-0.631073;-0.585356;-0.53919;-0.325;-0.247;-0.096
09-10-2020;-0.669;-0.672;-0.683022;-0.740533;-0.765083;-0.763566;-0.746007;-0.71684;-0.678378;-0.633289;-0.584795;-0.537001;-0.321;-0.243;-0.094
12-10-2020;-0.674;-0.675;-0.685154;-0.751234;-0.776024;-0.774203;-0.756773;-0.728353;-0.691265;-0.647757;-0.601537;-0.555302;-0.344;-0.266;-0.117
13-10-2020;-0.686;-0.697;-0.698356;-0.758467;-0.784029;-0.784005;-0.768544;-0.741923;-0.706117;-0.663397;-0.617381;-0.570916;-0.354;-0.279;-0.132
14-10-2020;-0.715;-0.709;-0.706277;-0.770186;-0.797464;-0.799301;-0.785895;-0.761197;-0.726812;-0.685728;-0.640539;-0.594739;-0.382;-0.307;-0.165
15-10-2020;-0.716;-0.716;-0.726989;-0.794814;-0.823349;-0.826233;-0.81364;-0.789884;-0.756759;-0.716583;-0.672435;-0.627263;-0.417;-0.343;-0.203
16-10-2020;-0.726;-0.732;-0.73259;-0.797593;-0.826611;-0.830189;-0.818604;-0.795848;-0.763638;-0.724071;-0.679873;-0.634839;-0.423;-0.345;-0.204
