,date,ticker,price,action,amount,share_change,shares_owned,daily_return,value_ticker,weight_ticker
3033,2021-02-01,CRWD,215.00999450683594,None,,0,5802,-0.0036608365790078423,1247487.988128662,9.032187947026185e-05
3034,2021-02-02,CRWD,219.63999938964844,None,,0,5802,0.0215339054048731,1274351.2764587402,9.226686227876483e-05
3035,2021-02-03,CRWD,218.1199951171875,None,,0,5802,-0.006920434696252253,1265532.2116699219,9.162833548373653e-05
3036,2021-02-04,CRWD,224.00999450683594,None,,0,5802,0.027003482126817246,1299705.988128662,9.410261960328163e-05
3037,2021-02-05,CRWD,223.52999877929688,None,,0,5802,-0.002142742463771663,1296921.0529174805,9.390098192430553e-05
3038,2021-02-08,CRWD,222.36000061035156,None,,0,5802,-0.005234188589158917,1290132.7235412598,9.34094864762065e-05
3039,2021-02-09,CRWD,223.72000122070312,None,,0,5802,0.006116210679162348,1298023.4470825195,9.398079857492734e-05
3040,2021-02-10,CRWD,231.35000610351562,None,,0,5802,0.034105153053728854,1342292.7354125977,9.718602809443691e-05
3041,2021-02-11,CRWD,234.8000030517578,None,,0,5802,0.01491245669861141,1362309.6177062988,9.863531053010523e-05
3042,2021-02-12,CRWD,242.10000610351562,None,,0,5802,0.031090302201353337,1404664.2354125977,0.00010170191214221053
3043,2021-02-16,CRWD,242.4199981689453,None,,0,5802,0.001321735057259188,1406520.8293762207,0.00010183633512487919
3044,2021-02-17,CRWD,238.55999755859375,None,,0,5802,-0.015922781286639043,1384125.105834961,0.00010021481743365286
3045,2021-02-18,CRWD,239.25,None,,0,5802,0.0028923643882783345,1388128.5,0.00010050467520277577
3046,2021-02-19,CRWD,239.1999969482422,None,,0,5802,-0.0002089991714014916,1387838.3822937012,0.0001004836698089364
3047,2021-02-22,CRWD,225.8300018310547,None,,0,5802,-0.05589462912944976,1310265.6706237793,9.486717235139982e-05
3048,2021-02-23,CRWD,218.38999938964844,None,,0,5802,-0.032945146265252134,1267098.7764587402,9.174175948251208e-05
3049,2021-02-24,CRWD,216.60000610351562,None,,0,5802,-0.008196315266887022,1256713.2354125977,9.098981509865448e-05
3050,2021-02-25,CRWD,208.66000366210938,None,,0,5802,-0.036657443294861314,1210645.3412475586,8.765436111126564e-05
3051,2021-02-26,CRWD,216.0,None,,0,5802,0.03517682454264959,1253232.0,9.073776319247468e-05
3052,2021-03-01,CRWD,223.39999389648438,None,,0,5802,0.034259231002242485,1296166.7645874023,9.384636918231244e-05
3053,2021-03-02,CRWD,222.10000610351562,None,,0,5802,-0.005819103977107165,1288624.2354125977,9.330026740216658e-05
3054,2021-03-03,CRWD,210.6199951171875,None,,0,5802,-0.05168847668098464,1222017.2116699219,8.847771870622005e-05
3055,2021-03-04,CRWD,192.99000549316406,None,,0,5802,-0.08370520383980751,1119728.011871338,8.107167322663476e-05
3056,2021-03-05,CRWD,183.1199951171875,None,,0,5802,-0.05114259855454628,1062462.2116699219,7.692545718865962e-05
3057,2021-03-08,CRWD,179.75,None,,0,5802,-0.0184032066789368,1042909.5,7.550978210114501e-05
3058,2021-03-09,CRWD,199.10000610351562,None,,0,5802,0.10764954716837627,1155178.2354125977,8.363837595111604e-05
3059,2021-03-10,CRWD,194.86000061035156,None,,0,5802,-0.02129585817772206,1130577.7235412598,8.185722495864607e-05
3060,2021-03-11,CRWD,205.8000030517578,None,,0,5802,0.05614288415857205,1194051.6177062988,8.645292565704151e-05
3061,2021-03-12,CRWD,199.0,None,,0,5802,-0.033041802482615346,1154598.0,8.359636516343732e-05
3062,2021-03-15,CRWD,200.5500030517578,None,,0,5802,0.007788960059084582,1163591.1177062988,8.424749391277997e-05
3063,2021-03-16,CRWD,196.30999755859375,None,,0,5802,-0.02114188695409691,1138990.605834961,8.246634292031e-05
3064,2021-03-17,CRWD,208.02999877929688,None,,0,5802,0.059701499498032495,1206990.0529174805,8.738970725077146e-05
3065,2021-03-18,CRWD,190.2100067138672,None,,0,5802,-0.0856606843724268,1103598.4589538574,7.990384512056435e-05
3066,2021-03-19,CRWD,194.6300048828125,None,,0,5802,0.02323746392372672,1129243.2883300781,8.176060783892052e-05
3067,2021-03-22,CRWD,195.72999572753906,None,,0,5802,0.005651702292197358,1135625.4352111816,8.222269445365518e-05
3068,2021-03-23,CRWD,190.60000610351562,None,,0,5802,-0.026209521974161376,1105861.2354125977,8.006767693659736e-05
3069,2021-03-24,CRWD,181.60000610351562,None,,0,5802,-0.047219305938070444,1053643.2354125977,7.628693680357758e-05
3070,2021-03-25,CRWD,179.16000366210938,None,,0,5802,-0.013436136340300608,1039486.3412475586,7.526193511970081e-05
3071,2021-03-26,CRWD,177.68499755859375,None,,0,5802,-0.008232898377795506,1030928.3558349609,7.464231125614408e-05
3072,2021-03-29,CRWD,173.85000610351562,None,,0,5802,-0.021583090906780122,1008677.7354125977,7.303129946681055e-05
3073,2021-03-30,CRWD,175.27999877929688,None,,0,5802,0.008225439318821692,1016974.5529174805,7.363201398894949e-05
3074,2021-03-31,CRWD,182.50999450683594,None,,0,5802,0.041248264364964315,1058922.988128662,7.666920676769043e-05
3075,2021-04-01,CRWD,187.02999877929688,None,,0,5802,0.024765790414243094,1085148.0529174805,7.85679802737253e-05
3076,2021-04-05,CRWD,186.6199951171875,None,,0,5802,-0.002192181279930372,1082769.2116699219,7.839574501816731e-05
3077,2021-04-06,CRWD,194.3800048828125,None,,0,5802,0.041581877444333504,1127792.7883300781,8.165558727966997e-05
3078,2021-04-07,CRWD,193.92999267578125,None,,0,5802,-0.0023151157306665615,1125181.8175048828,8.146654514506198e-05
3079,2021-04-08,CRWD,203.4499969482422,None,,0,5802,0.04908990167589389,1180416.8822937012,8.546572983610785e-05
3080,2021-04-09,CRWD,202.67999267578125,None,,0,5802,-0.0037847347456919644,1175949.3175048828,8.514226471883121e-05
3081,2021-04-12,CRWD,203.99000549316406,None,,0,5802,0.006463454039483674,1183550.011871338,8.569257783365892e-05
3082,2021-04-13,CRWD,216.35000610351562,None,,0,5802,0.06059120681167762,1255262.7354125977,9.088479453940393e-05
3083,2021-04-14,CRWD,208.1999969482422,None,,0,5802,-0.037670482668597405,1207976.3822937012,8.746112046186829e-05
3084,2021-04-15,CRWD,213.10000610351562,None,,0,5802,0.023535106758390434,1236406.2354125977,8.95195272691468e-05
3085,2021-04-16,CRWD,215.1999969482422,None,,0,5802,0.00985448514584486,1248590.3822937012,9.040169612088366e-05
3086,2021-04-19,CRWD,213.3699951171875,None,,0,5802,-0.00850372610132899,1237972.7116699219,8.963294485797609e-05
3087,2021-04-20,CRWD,206.60000610351562,None,,0,5802,-0.031728870828129585,1198693.2354125977,8.678899272863252e-05
3088,2021-04-21,CRWD,210.3699951171875,None,,0,5802,0.01824776816213136,1220566.7116699219,8.83726981469695e-05
3089,2021-04-22,CRWD,216.72999572753906,None,,0,5802,0.030232451195374654,1257467.4352111816,9.104442143070134e-05
3090,2021-04-23,CRWD,219.3000030517578,None,,0,5802,0.011858106283772596,1272378.6177062988,9.212403585657117e-05
3091,2021-04-26,CRWD,224.47000122070312,None,,0,5802,0.023575002722298732,1302374.9470825195,9.429586025267899e-05
3092,2021-04-27,CRWD,221.25,None,,0,5802,-0.014344906683263936,1283692.5,9.294319493673621e-05
3093,2021-04-28,CRWD,220.24000549316406,None,,0,5802,-0.004564946923552249,1277832.511871338,9.251891418494463e-05
3094,2021-04-29,CRWD,211.52999877929688,None,,0,5802,-0.039547795571307054,1227297.0529174805,8.885999508027915e-05
3095,2021-04-30,CRWD,208.50999450683594,None,,0,5802,-0.014276954994038027,1209774.988128662,8.759134492974756e-05
3096,2021-05-03,CRWD,205.1199951171875,None,,0,5802,-0.016258210536460815,1190106.2116699219,8.616726640270796e-05
3097,2021-05-04,CRWD,197.7899932861328,None,,0,5802,-0.03573518918458907,1147577.5410461426,8.308806283628831e-05
3098,2021-05-05,CRWD,193.24000549316406,None,,0,5802,-0.02300413543361879,1121178.511871338,8.11766937858853e-05
3099,2021-05-06,CRWD,187.07000732421875,None,,0,5802,-0.03192919682029083,1085380.1824951172,7.85847871527753e-05
3100,2021-05-07,CRWD,189.17999267578125,None,,0,5802,0.011279121553171345,1097622.3175048828,7.947115451930154e-05
3101,2021-05-10,CRWD,187.5800018310547,None,,0,5802,-0.008457505585533265,1088339.1706237793,7.879902678606577e-05
3102,2021-05-11,CRWD,195.10000610351562,None,,0,5802,0.04008958417237829,1131970.2354125977,8.195804700310725e-05
3103,2021-05-12,CRWD,189.27000427246094,None,,0,5802,-0.029882120187948225,1098144.5647888184,7.950896679219089e-05
3104,2021-05-13,CRWD,183.75999450683594,None,,0,5802,-0.02911190173427136,1066175.488128662,7.719430956394317e-05
3105,2021-05-14,CRWD,190.63999938964844,None,,0,5802,0.037440167003033764,1106093.2764587402,8.00844774057011e-05
3106,2021-05-17,CRWD,188.52999877929688,None,,0,5802,-0.011067984772906603,1093851.0529174805,7.919810362922861e-05
3107,2021-05-18,CRWD,196.77999877929688,None,,0,5802,0.04375961413789575,1141717.5529174805,8.266378208449674e-05
3108,2021-05-19,CRWD,198.7100067138672,None,,0,5802,0.00980794769053217,1152915.4589538574,8.347454413508303e-05
3109,2021-05-20,CRWD,204.02999877929688,None,,0,5802,0.026772642975601224,1183782.0529174805,8.570937830276267e-05
3110,2021-05-21,CRWD,210.60000610351562,None,,0,5802,0.032201182980575505,1221901.2354125977,8.846932167664131e-05
3111,2021-05-24,CRWD,214.35000610351562,None,,0,5802,0.017806267290214395,1243658.7354125977,9.004463006539955e-05
3112,2021-05-25,CRWD,212.86000061035156,None,,0,5802,-0.006951273388088874,1235013.7235412598,8.941870522468562e-05
3113,2021-05-26,CRWD,219.9600067138672,None,,0,5802,0.033355285554623526,1276207.9589538574,9.240129167137973e-05
3114,2021-05-27,CRWD,222.80999755859375,None,,0,5802,0.012956859236842755,1292743.605834961,9.359852220086823e-05
3115,2021-05-28,CRWD,222.14999389648438,None,,0,5802,-0.002962181541857456,1288914.2645874023,9.332126638605969e-05
3116,2021-06-01,CRWD,222.07000732421875,None,,0,5802,-0.00036005660348070734,1288450.1824951172,9.328766544785221e-05
3117,2021-06-02,CRWD,220.5800018310547,None,,0,5802,-0.006709620588198906,1279805.1706237793,9.266174060713829e-05
3118,2021-06-03,CRWD,216.0,None,,0,5802,-0.020763449963893676,1253232.0,9.073776319247468e-05
3119,2021-06-04,CRWD,206.94000244140625,None,,0,5802,-0.04194443314163776,1200665.894165039,8.693181915082616e-05
3120,2021-06-07,CRWD,215.41000366210938,None,,0,5802,0.04092974350428613,1249808.8412475586,9.048991621103047e-05
3121,2021-06-08,CRWD,215.13999938964844,None,,0,5802,-0.0012534435164137658,1248242.2764587402,9.037649221225494e-05
3122,2021-06-09,CRWD,213.9499969482422,None,,0,5802,-0.005531293319616437,1241337.8822937012,8.987659332463093e-05
3123,2021-06-10,CRWD,228.60000610351562,None,,0,5802,0.06847398627828682,1326337.2354125977,9.603080194268085e-05
3124,2021-06-11,CRWD,231.27000427246094,None,,0,5802,0.011679781704538872,1341828.5647888184,9.715242074628319e-05
3125,2021-06-14,CRWD,233.52999877929688,None,,0,5802,0.009772103883274985,1354941.0529174805,9.81018042943275e-05
3126,2021-06-15,CRWD,228.33999633789062,None,,0,5802,-0.022224135950564494,1324828.6587524414,9.59215764586947e-05
3127,2021-06-16,CRWD,234.1699981689453,None,,0,5802,0.02553210968098485,1358654.3293762207,9.837065666961106e-05
3128,2021-06-17,CRWD,241.30999755859375,None,,0,5802,0.030490666803939526,1400080.605834961,0.0001013700435854089
3129,2021-06-18,CRWD,244.91000366210938,None,,0,5802,0.01491859491914127,1420967.8412475586,0.0001028823422025953
3130,2021-06-21,CRWD,237.67999267578125,None,,0,5802,-0.029521092965655304,1379019.3175048828,9.984514301390812e-05
3131,2021-06-22,CRWD,256.6099853515625,None,,0,5802,0.07964487234566531,1488851.1350097656,0.00010779729668358552
3132,2021-06-23,CRWD,252.89999389648438,None,,0,5802,-0.014457704948602546,1467325.7645874023,0.00010623879517387727
3133,2021-06-24,CRWD,253.6999969482422,None,,0,5802,0.003163317797806098,1471967.3822937012,0.00010657486224546828
3134,2021-06-25,CRWD,253.24000549316406,None,,0,5802,-0.0018131314963002465,1469298.511871338,0.00010638162800601715
3135,2021-06-28,CRWD,255.08999633789062,None,,0,5802,0.007305286702722347,1480032.1587524414,0.00010715877629850347
3136,2021-06-29,CRWD,257.1199951171875,None,,0,5802,0.007957970945312809,1491810.2116699219,0.00010801154272682224
3137,2021-06-30,CRWD,251.30999755859375,None,,0,5802,-0.02259644395195992,1458100.605834961,0.00010557086595543088
3138,2021-07-01,CRWD,251.16000366210938,None,,0,5802,-0.0005968481076817911,1457230.3412475586,0.00010550785618385904
3139,2021-07-02,CRWD,252.58999633789062,None,,0,5802,0.005693552535956492,1465527.1587524414,0.00010610857070599798
3140,2021-07-06,CRWD,264.9800109863281,None,,0,5802,0.04905188181666276,1537414.0237426758,0.0001113133957760036
3141,2021-07-07,CRWD,267.5199890136719,None,,0,5802,0.009585545784715155,1552150.9762573242,0.0001123803954276666
3142,2021-07-08,CRWD,263.3900146484375,None,,0,5802,-0.015438002896386638,1528188.8649902344,0.0001106454665575572
3143,2021-07-09,CRWD,264.44000244140625,None,,0,5802,0.00398643735363402,1534280.894165039,0.00011108654777845252
3144,2021-07-12,CRWD,261.7900085449219,None,,0,5802,-0.010021153653073211,1518905.6295776367,0.0001099733324143752
3145,2021-07-13,CRWD,261.1600036621094,None,,0,5802,-0.002406527607047293,1515250.3412475586,0.00010970867855388101
3146,2021-07-14,CRWD,254.22999572753906,None,,0,5802,-0.026535487200928354,1475042.4352111816,0.00010679750531828375
3147,2021-07-15,CRWD,249.3000030517578,None,,0,5802,-0.019391860750628265,1446438.6177062988,0.0001047265029666371
3148,2021-07-16,CRWD,249.9600067138672,None,,0,5802,0.0026474274128762687,1450267.9589538574,0.00010500375878144565
3149,2021-07-19,CRWD,250.39999389648438,None,,0,5802,0.0017602303200481284,1452820.7645874023,0.00010518858958137177
3150,2021-07-20,CRWD,252.24000549316406,None,,0,5802,0.007348289303235278,1463496.511871338,0.00010596154576901497
3151,2021-07-21,CRWD,253.5500030517578,None,,0,5802,0.0051934567478006954,1471097.1177062988,0.00010651185247389644
3152,2021-07-22,CRWD,263.0400085449219,None,,0,5802,0.03742853630030063,1526158.1295776367,0.00011049843521062795
3153,2021-07-23,CRWD,268.9599914550781,None,,0,5802,0.022506017023434133,1560505.8704223633,0.00011298531487454116
3154,2021-07-26,CRWD,264.8299865722656,None,,0,5802,-0.015355461830843686,1536543.5820922852,0.00011125037318453928
3155,2021-07-27,CRWD,257.8399963378906,None,,0,5802,-0.026394255140241074,1495987.6587524414,0.00010831400245025953
3156,2021-07-28,CRWD,263.5799865722656,None,,0,5802,0.022261830266445237,1529291.0820922852,0.00011072527038828654
3157,2021-07-29,CRWD,260.0299987792969,None,,0,5802,-0.01346835106540023,1508694.0529174805,0.00010923398357488574
3158,2021-07-30,CRWD,253.61000061035156,None,,0,5802,-0.024689451982785826,1471445.2235412598,0.00010653705638252518
3159,2021-08-02,CRWD,253.91000366210938,None,,0,5802,0.0011829306850510424,1473185.8412475586,0.00010666308233561508
3160,2021-08-03,CRWD,254.33999633789062,None,,0,5802,0.0016934845794946973,1475680.6587524414,0.00010684371462075184
3161,2021-08-04,CRWD,264.2099914550781,None,,0,5802,0.03880630360659132,1532946.3704223633,0.00011098992424878072
3162,2021-08-05,CRWD,265.6199951171875,None,,0,5802,0.005336678050455568,1541127.2116699219,0.00011158224174134092
3163,2021-08-06,CRWD,260.739990234375,None,,0,5802,-0.018372129254273672,1512813.4233398438,0.0001095322383735874
3164,2021-08-09,CRWD,263.55999755859375,None,,0,5802,0.010815400129776442,1529175.105834961,0.0001107168733587078
3165,2021-08-10,CRWD,252.6699981689453,None,,0,5802,-0.04131886284157138,1465991.3293762207,0.0001061421780541517
3166,2021-08-11,CRWD,239.8800048828125,None,,0,5802,-0.0506193587636824,1391783.7883300781,0.00010076932906326996
3167,2021-08-12,CRWD,245.82000732421875,None,,0,5802,0.024762390864166095,1426247.6824951172,0.00010326461857665441
3168,2021-08-13,CRWD,243.82000732421875,None,,0,5802,-0.008136034254372704,1414643.6824951172,0.00010242445410265001
3169,2021-08-16,CRWD,234.7100067138672,None,,0,5802,-0.037363630287475025,1361787.4589538574,9.859750466716214e-05
3170,2021-08-17,CRWD,232.8000030517578,None,,0,5802,-0.008137717214749318,1350705.6177062988,9.779514605610084e-05
3171,2021-08-18,CRWD,233.77999877929688,None,,0,5802,0.004209603585448418,1356391.5529174805,9.820682485357805e-05
3172,2021-08-19,CRWD,234.9600067138672,None,,0,5802,0.005047514503943251,1363237.9589538574,9.870252522641269e-05
3173,2021-08-20,CRWD,237.8800048828125,None,,0,5802,0.012427639110945687,1380179.7883300781,9.992916458926555e-05
3174,2021-08-23,CRWD,245.8000030517578,None,,0,5802,0.03329408948367463,1426131.6177062988,0.00010325621513712941
3175,2021-08-24,CRWD,265.6300048828125,None,,0,5802,0.08067535225733535,1541185.2883300781,0.00011158644666607653
3176,2021-08-25,CRWD,270.0,None,,0,5802,0.0164514363470174,1566540.0,0.00011342220399059334
3177,2021-08-26,CRWD,278.7699890136719,None,,0,5802,0.03248144079137738,1617423.4762573242,0.00011710632059394131
3178,2021-08-27,CRWD,282.30999755859375,None,,0,5802,0.012698671608973866,1637962.605834961,0.000118593415302499
3179,2021-08-30,CRWD,286.3699951171875,None,,0,5802,0.014381345307302063,1661518.7116699219,0.00012029894815913652
3180,2021-08-31,CRWD,281.0,None,,0,5802,-0.01875194751108611,1630362.0,0.00011804310859761752
3181,2021-09-01,CRWD,269.9700012207031,None,,0,5802,-0.039252664695006656,1566365.9470825195,0.00011340960203627898
3182,2021-09-02,CRWD,272.6700134277344,None,,0,5802,0.010001156405611056,1582031.4179077148,0.0001145438292041419
3183,2021-09-03,CRWD,278.2300109863281,None,,0,5802,0.02039093880804499,1614290.5237426758,0.00011687948541628272
3184,2021-09-07,CRWD,269.67999267578125,None,,0,5802,-0.03073003620363235,1564683.3175048828,0.00011328777459797844
3185,2021-09-08,CRWD,265.2300109863281,None,,0,5802,-0.01650097081841384,1538864.5237426758,0.00011141841633525415
3186,2021-09-09,CRWD,265.1600036621094,None,,0,5802,-0.0002639494827844091,1538458.3412475586,0.0001113890075018898
3187,2021-09-10,CRWD,262.0,None,,0,5802,-0.011917346577412724,1520124.0,0.00011006154609457576
3188,2021-09-13,CRWD,254.02999877929688,None,,0,5802,-0.03041985198741648,1473882.0529174805,0.00010671349015287255
3189,2021-09-14,CRWD,257.29998779296875,None,,0,5802,0.012872452188266381,1492854.5291748047,0.00010808715445270845
3190,2021-09-15,CRWD,259.57000732421875,None,,0,5802,0.008822462646506324,1506025.1824951172,0.00010904074933543462
3191,2021-09-16,CRWD,264.739990234375,None,,0,5802,0.019917489556867896,1536021.4233398438,0.00011121256732159619
3192,2021-09-17,CRWD,263.0899963378906,None,,0,5802,-0.006232507204610993,1526448.1587524414,0.00011051943419452107
3193,2021-09-20,CRWD,257.55999755859375,None,,0,5802,-0.02101941866384993,1494363.105834961,0.0001081963799366946
3194,2021-09-21,CRWD,254.11000061035156,None,,0,5802,-0.013394925380278977,1474346.2235412598,0.00010674709750102627
3195,2021-09-22,CRWD,259.8599853515625,None,,0,5802,0.022627935647554054,1507707.6350097656,0.00010916256395384266
3196,2021-09-23,CRWD,262.2900085449219,None,,0,5802,0.00935127888224807,1521806.6295776367,0.0001101833735328763
3197,2021-09-24,CRWD,261.75,None,,0,5802,-0.002058822400127336,1518673.5,0.00010995652553532521
3198,2021-09-27,CRWD,253.33999633789062,None,,0,5802,-0.032129908928784645,1469878.6587524414,0.00010642363238374963
3199,2021-09-28,CRWD,241.86000061035156,None,,0,5802,-0.04531458077479278,1403271.7235412598,0.00010160109009774935
3200,2021-09-29,CRWD,239.57000732421875,None,,0,5802,-0.009468259655808553,1389985.1824951172,0.00010063910459539067
3201,2021-09-30,CRWD,245.77999877929688,None,,0,5802,0.025921406124406632,1426015.5529174805,0.00010324781169760442
3202,2021-10-01,CRWD,249.27000427246094,None,,0,5802,0.014199713200820696,1446264.5647888184,0.00010471390101232273
3203,2021-10-04,CRWD,238.8800048828125,None,,0,5802,-0.0416817074319612,1385981.7883300781,0.00010034924682626776
3204,2021-10-05,CRWD,244.9199981689453,None,,0,5802,0.025284633132420797,1421025.8293762207,0.00010288654071738468
3205,2021-10-06,CRWD,248.1999969482422,None,,0,5802,0.013392123157841773,1440056.3822937012,0.00010426440994195618
3206,2021-10-07,CRWD,249.8800048828125,None,,0,5802,0.006768766942896631,1449803.7883300781,0.00010497015143329192
3207,2021-10-08,CRWD,245.0,None,,0,5802,-0.019529393258580607,1421490.0,0.00010292014806553841
3208,2021-10-11,CRWD,244.36000061035156,None,,0,5802,-0.0026122424067283045,1417776.7235412598,0.00010265129569025485
3209,2021-10-12,CRWD,252.74000549316406,None,,0,5802,0.03429368498068963,1466397.511871338,0.00010617158688751607
3210,2021-10-13,CRWD,270.44000244140625,None,,0,5802,0.07003243081246557,1569092.894165039,0.00011360704120046571
3211,2021-10-14,CRWD,276.010009765625,None,,0,5802,0.020596092567428448,1601410.0766601562,0.00011594690233734215
3212,2021-10-15,CRWD,273.1099853515625,None,,0,5802,-0.010506953775064387,1584584.1350097656,0.00011472865359412178
3213,2021-10-18,CRWD,285.3500061035156,None,,0,5802,0.04481718504798371,1655600.7354125977,0.00011987046889255558
3214,2021-10-19,CRWD,282.3500061035156,None,,0,5802,-0.010513404365976031,1638194.7354125977,0.00011861022218154897
3215,2021-10-20,CRWD,283.3299865722656,None,,0,5802,0.003470800239298466,1643880.5820922852,0.00011902189456907994
3216,2021-10-21,CRWD,284.1000061035156,None,,0,5802,0.0027177480949536204,1648348.2354125977,0.00011934536609630283
3217,2021-10-22,CRWD,283.3900146484375,None,,0,5802,-0.00249908989730685,1644228.8649902344,0.00011904711129760117
3218,2021-10-25,CRWD,280.1000061035156,None,,0,5802,-0.011609472369742191,1625140.2354125977,0.00011766503714829404
3219,2021-10-26,CRWD,287.0799865722656,None,,0,5802,0.02491960127330528,1665638.0820922852,0.00012059720295783818
3220,2021-10-27,CRWD,279.0,None,,0,5802,-0.028145419221801693,1618758.0,0.00011720294412361312
3221,2021-10-28,CRWD,281.1700134277344,None,,0,5802,0.007777825905858071,1631348.4179077148,0.00011811452821866059
3222,2021-10-29,CRWD,281.79998779296875,None,,0,5802,0.002240546058074999,1635003.5291748047,0.00011837916925926229
3223,2021-11-01,CRWD,269.1700134277344,None,,0,5802,-0.044818931555501984,1561724.4179077148,0.00011307354137463422
3224,2021-11-02,CRWD,268.1199951171875,None,,0,5802,-0.003900948315807784,1555632.2116699219,0.00011263244733384641
3225,2021-11-03,CRWD,270.6499938964844,None,,0,5802,0.009436069018989413,1570311.2645874023,0.00011369525488066627
3226,2021-11-04,CRWD,279.6199951171875,None,,0,5802,0.03314244013666556,1622355.2116699219,0.00011746339305937168
3227,2021-11-05,CRWD,273.42999267578125,None,,0,5802,-0.02213719529897007,1586440.8175048828,0.00011486308298673668
3228,2021-11-08,CRWD,282.92999267578125,None,,0,5802,0.03474381104659785,1641559.8175048828,0.00011885386423825756
3229,2021-11-09,CRWD,293.17999267578125,None,,0,5802,0.03622804320977657,1701030.3175048828,0.0001231597071675301
3230,2021-11-10,CRWD,281.55999755859375,None,,0,5802,-0.039634338657064117,1633611.105834961,0.00011827835362474735
3231,2021-11-11,CRWD,280.9200134277344,None,,0,5802,-0.002272993807389767,1629897.9179077148,0.00011800950765941003
3232,2021-11-12,CRWD,284.29998779296875,None,,0,5802,0.012031803373467653,1649508.5291748047,0.00011942937485176777
3233,2021-11-15,CRWD,254.14999389648438,None,,0,5802,-0.10604993032373966,1474578.2645874023,0.00010676389797013001
3234,2021-11-16,CRWD,262.510009765625,None,,0,5802,0.032894023489710156,1523083.0766601562,0.00011027579213781248
3235,2021-11-17,CRWD,269.7799987792969,None,,0,5802,0.027694140197406902,1565263.5529174805,0.00011332978538565716
3236,2021-11-18,CRWD,264.7200012207031,None,,0,5802,-0.01875601446174391,1535905.4470825195,0.00011120417029201744
3237,2021-11-19,CRWD,257.6300048828125,None,,0,5802,-0.026783002059521444,1494769.2883300781,0.00010822578877005895
3238,2021-11-22,CRWD,239.63999938964844,None,,0,5802,-0.06982884428134495,1390391.2764587402,0.00010066850701880878
3239,2021-11-23,CRWD,230.5800018310547,None,,0,5802,-0.03780669997358177,1337825.1706237793,9.686256297716026e-05
3240,2021-11-24,CRWD,230.77000427246094,None,,0,5802,0.0008240196022961666,1338927.5647888184,9.694237962778209e-05
3241,2021-11-26,CRWD,232.63999938964844,None,,0,5802,0.00810328501350499,1349777.2764587402,9.772793135979339e-05
3242,2021-11-29,CRWD,224.57000732421875,None,,0,5802,-0.03468875553044204,1302955.1824951172,9.433787104035771e-05
3243,2021-11-30,CRWD,217.13999938964844,None,,0,5802,-0.03308548645075016,1259846.2764587402,9.121665668625933e-05
3244,2021-12-01,CRWD,201.5,None,,0,5802,-0.07202726090821765,1169103.0,8.464657075594281e-05
3245,2021-12-02,CRWD,209.35000610351562,None,,0,5802,0.038957846667571294,1214648.7354125977,8.794421888038856e-05
3246,2021-12-03,CRWD,197.0500030517578,None,,0,5802,-0.05875329683857722,1143284.1177062988,8.277720608327228e-05
3247,2021-12-06,CRWD,194.7100067138672,None,,0,5802,-0.01187513982060684,1129707.4589538574,8.179421518707424e-05
3248,2021-12-07,CRWD,204.32000732421875,None,,0,5802,0.04935545313022249,1185464.6824951172,8.583120574106321e-05
3249,2021-12-08,CRWD,209.17999267578125,None,,0,5802,0.023786145151466265,1213662.3175048828,8.787279925934549e-05
3250,2021-12-09,CRWD,201.27000427246094,None,,0,5802,-0.03781426847824976,1167768.5647888184,8.454995363621725e-05
3251,2021-12-10,CRWD,198.60000610351562,None,,0,5802,-0.013265753029601535,1152277.2354125977,8.342833483261494e-05
3252,2021-12-13,CRWD,198.67999267578125,None,,0,5802,0.000402752113833893,1152741.3175048828,8.346193577082242e-05
3253,2021-12-14,CRWD,198.7100067138672,None,,0,5802,0.0001510672397442292,1152915.4589538574,8.347454413508303e-05
3254,2021-12-15,CRWD,210.7100067138672,None,,0,5802,0.06038951031429152,1222539.4589538574,8.85155309791094e-05
3255,2021-12-16,CRWD,200.27999877929688,None,,0,5802,-0.04949934792956323,1162024.5529174805,8.413406991400443e-05
3256,2021-12-17,CRWD,205.10000610351562,None,,0,5802,0.02406634388654183,1189990.2354125977,8.615886937312922e-05
3257,2021-12-20,CRWD,206.2899932861328,None,,0,5802,0.005801985115576169,1196894.5410461426,8.665876185080699e-05
3258,2021-12-21,CRWD,210.30999755859375,None,,0,5802,0.019487151113941836,1220218.605834961,8.834749423834078e-05
3259,2021-12-22,CRWD,207.60000610351562,None,,0,5802,-0.012885699617409263,1204495.2354125977,8.720907496563472e-05
3260,2021-12-23,CRWD,211.52000427246094,None,,0,5802,0.018882456906049727,1227239.0647888184,8.885579656548977e-05
3261,2021-12-27,CRWD,209.63999938964844,None,,0,5802,-0.008888071316369928,1216331.2764587402,8.806603990874285e-05
3262,2021-12-28,CRWD,207.22999572753906,None,,0,5802,-0.011495915231472642,1202348.4352111816,8.705364017918045e-05
3263,2021-12-29,CRWD,206.8699951171875,None,,0,5802,-0.0017372031934260734,1200259.7116699219,8.690241031746181e-05
3264,2021-12-30,CRWD,208.9499969482422,None,,0,5802,0.010054632765261085,1212327.8822937012,8.777618213961994e-05
3265,2021-12-31,CRWD,204.75,None,,0,5802,-0.020100488200928468,1187959.5,8.601183802619995e-05
3266,2022-01-03,CRWD,198.3300018310547,None,,0,5802,-0.03135530241243134,1150710.6706237793,8.331491083383939e-05
